Id;Name;Country;CountryCode;Domain;WebPage;Localization;Abbreviations;CreationDate;UpdateDate;CreatedByUserId;UpdatedByUserId;Deleted;Actualizar universidade;Actualizar faculdade;Actualizar flag (F / V);"Eliminar universidade (""x"")";"Not Listed Institution (""x"")";"Eliminar faculdades (""x"")";"Mudar API List Name (""x"")";=;Fuzzy LookUp Match All Universities -- API LIST
77146e1d-2055-487e-bfaa-9b363c850d75;UNIFATEA - Centro Universitário Teresa D;;;;;;;44455.47945;;;;VERDADEIRO;Centro Universitário Teresa D''Ávila;;F;;;x;;N;
1f1658fe-7430-4a1e-a5a9-9b719c8d9d9f;Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
310d671d-7ef3-463f-a03b-9ba2c34b1209;Universidade do Porto - Faculdade de Engenharia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
87bf9fbd-a939-43b0-81ca-9d2d57dbe0dc;Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
76cf0a3a-63c0-49db-8cbf-9d4b0428edd6;Universidade Lusíada;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Lusiada
f0c2d28c-d6ba-4a71-b1a7-9d5de41d0536;Instituto Politécnico da Lusofonia - Escola Superior de Saúde, Proteção e Bem-Estar Animal;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
350975f6-b522-478a-8225-9d60bb688788;Universidade de Trás-os-Montes e Alto Douro - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;Universidade de Trás-os-Montes e Alto Douro;Escola Superior de Saúde;;;;;x;N;Universidade de Tras-os-Montes e Alto Douro
df4af519-35fc-42d1-a015-9e515538106f;Escola Secundária de Camarate;;;;;;;44528.28102;;;;VERDADEIRO;;;;;x;;;N;
88ed7f77-187e-4395-8044-9f20b46e26ab;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Leiria
57e1ddcc-08a7-4545-852e-9f595b820a0b;Escola Superior de Educação de Fafe;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
e3bd22b5-3d8d-404f-adb4-9ffee0ce4fac;Universidade Nova de Lisboa - Instituto de Higiene e Medicina Tropical;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Nova de Lisboa
946fdb4c-d3fe-49c7-9a73-a03911d00d3c;istec;;;;;;;44459.66438;;;;VERDADEIRO;Instituto Superior de Tecnologias Avançadas de Lisboa;;F;;;;;N;Instituto Superior de Tecnologias Avançadas - ISTEC
515275c6-50dc-48f7-85b3-a0489e643c1a;Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget do Algarve;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico Jean Piaget;;;;;;x;N;Instituto Piaget
29546d96-f706-49fa-9a10-a095363452e0;Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
c5b3711a-ad6e-4044-bd84-a0ae183adcc4;UFMG;;;;;;;44444.85111;;;;FALSO;Universidade Federal de Minas Gerais;;;;;;;N;
73cb4fff-e17a-4bf7-93f8-a0b301537baf;Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
b3cf6343-78a1-4dbe-9f34-a0c0b46c0faf;Universidade de Lisboa - Faculdade;;;;;;;44444.85111;;;;FALSO;;;;;;x;;Y;Universidade de Lisboa
d2f14126-53c6-4697-b820-a10e531d969c;Universidade de Coimbra - Faculdade de Direito;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
cb1605e6-5cf0-4463-b044-a11f744d7467;Instituto Superior de Gestão;;;;;;;44444.85111;;;;FALSO;Universidade de Lisboa;Instituto Superior de Economia e Gestão;;;;;x;N;Instituto Superior de Gestão - ISG
77bde682-4466-4caf-8eee-a1992e411892;Universidade de Lisboa - Instituto Superior Técnico;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
0459c402-fce8-4ff1-be7d-a1d91271b72b;Universidade Católica Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
efb0267a-30db-4dbb-87a2-a2bfe8635c6f;instituto português de fotografia;;;;;;;44524.99239;;;;VERDADEIRO;Instituto Português de fotografia;;;;x;;;N;
ee3ad031-071c-45d0-a185-a3201a45867c;Escola Superior de Atividades Imobiliárias;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
8b6eddc2-398f-4b1a-a186-a3259ad7937a;Escola Superior de Tecnologias de Fafe;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
cf227007-51ba-474b-878e-a365bceb3a26;ESAN;;;;;;;44525.39622;;;;VERDADEIRO;Escola Superior Aveiro-Norte;;F;;;;;N;Al-Eman University
5642b757-5c76-480d-beb8-a44b97399808;Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Bragança
6d875b2b-387c-4139-ac42-a48cb8fc678f;UFP;;;;;;;44444.85111;;;;FALSO;Universidade Federal do Paraná;;;;;;;N;
96986d5d-a9cd-49ad-b3cd-a492220fc045;lisn;;;;;;;44444.85111;;;;FALSO;;;;x;;;;N;Linn State Technical College
7a92491d-df40-4417-8b83-a4d1aa270ee6;Escola Superior de Artes e Design;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico de Leiria;Escola Superior de Artes e Design;;;;;;Y;Escola Superior de Artes e Design
aa9706fd-b334-4e85-8e0c-a519e039203f;Universidade de Coimbra - Faculdade de Medicina;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
de1c9f1e-30f1-4b8f-bd9d-a5471ab5a873;IED Milano;;;;;;;44524.95979;;;;VERDADEIRO;Istituto Europeo di Design;;F;;;;;N;
9df83778-9984-4613-9416-a55ef8b718d5;escola secundária José gomes ferreira;;;;;;;44515.67371;;;;VERDADEIRO;Escola secundária José Gomes Ferreira;;;;x;;;N;
01c95289-f8be-40c4-aa87-a58b0dc5cdaa;Instituto Politécnico de Setúbal - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Setúbal
64689f30-2720-4f2d-b924-a5dd26a8d91f;Instituto Universitário de Ciências da Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
4d16bf09-5047-4120-8d7d-a636a2705728;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
703b9209-b6c4-4201-acd2-a69f3d6e1c4e;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Leiria
a64e8c01-df39-4efe-ba64-a6c8ff98525e;Colégio Internato dos Carvalhos;;;;;;;44521.84361;;;;VERDADEIRO;;;;;x;;;N;
f01b76e5-96f4-46af-8dd6-a845552e4b70;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
d0fc1862-12d4-4401-afda-aa854db86532;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Nova de Lisboa
07fe2ddf-3989-409b-8a77-aae41f02cbad;ISEP;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico do Porto;Instituto Superior de Engenharia do Porto;;;;;;N;
30df98e0-f038-4599-9ab1-aafa8f4836d8;Instituto Politécnico de Viana do Castelo - Escola Superior de Desporto e Lazer;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Viana do Castelo
adfe9dc2-8c01-48bc-b45a-ab5314669420;secundaria de S.pedro do sul;;;;;;;44524.93698;;;;VERDADEIRO;Escola Secundaria de S.pedro do sul;;;x;;;;N;
1deaf703-5e77-4470-9122-ac2ff132e596;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Bragança
befc84a9-75ee-403a-a689-acbb2d985c01;outra;;;;;;;44528.87842;;;;VERDADEIRO;;;;x;;;;N;
ca607ec4-f1ef-4879-9af3-ace8d2c04b50;ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico de Gestão e Tecnologia;Escola Superior de Tecnologia;;;;;;N;Isra University
3ee4312a-f137-4efe-b29a-ad46b3d0dc0c;Universidade do Porto - Faculdade de Arquitetura;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
f550d763-8ddb-40c6-9ff4-ae11ebb0cf20;aes;;;;;;;44444.85111;;;;VERDADEIRO;Agrupamento de Escolas de Sampaio;;;x;;;;N;
5d6e2361-4693-42a7-8e8c-ae8227fa4b76;Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Setúbal
435a58a6-b5d8-424d-95b6-ae9e305ea0d0;Lisbon School of Design;;;;;;;44522.79765;;;;VERDADEIRO;;;;;x;;;N;
f5dc8196-b5d6-4fe4-9e13-aee5fa84d77f;Instituto Português de Administração de Marketing do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
0f004e39-0949-43ed-970e-b03cd3529270;IEFP;;;;;;;44521.8233;;;;VERDADEIRO;Instituto do Emprego e Formação Profissional;;;;x;;;N;
8bf864ab-59f0-4668-bd85-b03e69bf9a4c;ETIC;;;;;;;44518.02345;;;;VERDADEIRO;Escola de Tecnologias Inovação e Criação;;;;x;;;N;
06101981-1f75-4d43-8f99-b08d508c9067;Universidade Nova de Lisboa;;;;;;;44508.6536;;;;VERDADEIRO;;;F;;;;;Y;Universidade Nova de Lisboa
b838f3c2-6dbe-4a2d-be0b-b0b89b854d7c;Universidade de Lisboa - Instituto Superior de Agronomia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
aaa4b207-b29c-430b-8b10-b1aff953cca1;Universidade Católica Portuguesa - Faculdade de Teologia (Porto);;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
bf8be54a-7a7a-418f-b019-b202ac278b03;Alcains;;;;;;;44525.06644;;;;VERDADEIRO;;;;x;;;;N;
38b49f6c-ed71-47d1-a8f7-b2f410d35e09;Escola Secundária de Barcelos;;;;;;;44516.62781;;;;VERDADEIRO;;;;;x;;;N;
5e178b0b-b38c-4589-8c2b-b378617a5b56;Instituto Politécnico da Lusofonia - Escola Superior de Educação da Lusofonia;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
0359cf6c-47c1-48b1-9ec4-b3cc91df45e0;fct;;;;;;;44524.45056;;;;VERDADEIRO;Universidade Nova de Lisboa;Faculdade de Ciências e Tecnologia;;x;;;;N;FPT University
4aedfcb7-a2f9-4078-840e-b47d90ca53a2;Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
2dd95f9b-48db-4911-a9f8-b59a5c3fd83a;Universidade de Lisboa - Instituto Superior de Economia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
e5a101dc-5b27-40af-b679-b5bf2f4930c9;Universidade de Coimbra - Faculdade de Letras;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
b6ccdcb9-cd23-4b35-a8ef-b64120036e62;Universidade Federal do Ceará;;;;;;;44530.59882;;;;VERDADEIRO;;;F;;;;;Y;Universidade Federal do Ceará
39beabd9-3acc-4774-9ae1-b6abcf453405;Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
4653b5f8-fa69-4a4d-87aa-b6cdd53114df;Universidade Católica Portuguesa - Faculdade de Educação e Psicologia;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
2d0784d1-5bb3-40bd-a8be-b73ced72bb0d;instituto federal do Rio Grande do Sul;;;;;;;44524.06404;;;;VERDADEIRO;Universidade Federal do Rio Grande do Sul;;F;;;;;N;Universidade Federal do Rio Grande do Sul
e496eafc-8d00-4715-8ee6-b77693441e10;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
71420de3-b1cf-4233-af6e-b7c3b0f161df;Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
22f33f30-1009-4256-a87c-b7d0dc702075;Escola Superior de Educação de João de Deus;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
fad81387-af49-4e5a-899e-b7f248aa35b4;Instituto Superior de Tecnologias Avançadas de Lisboa;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
71606218-1f9d-4cad-8c75-b8cb127f9be4;Instituto Superior de Ciências Educativas do Douro;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Superior de Ciências Educativas
a50e59c1-f800-481f-83a1-b95f12cc07e8;ISAG;;;;;;;44490.44589;;;;VERDADEIRO;Instituto Superior de Administração e Gestão;;F;;;;;N;
14326591-ef78-460e-8c3d-b987da2ffbdf;Laureate - Universidade Salvador;;;;;;;44469.01642;;;;VERDADEIRO;Universidade Salvador;;F;;;;;N;
0797399e-f484-4589-8e29-bbb8574ff64b;Instituto Superior de Entre Douro e Vouga;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Superior de Entre Douro e Vouga
037f759e-b4ca-477b-861f-bbb9f253dd6b;Universidade Portucalense Infante D. Henrique;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Portucalense Infante D. Henrique
29a19d32-429f-4104-8e1b-bc52cd497be1;42 Lisboa;;;;;;;44444.85111;;;;FALSO;;;;;x;;;N;
2401641f-db56-4a45-b6d7-bc9cbe902054;universidade de Trás os Montes e Alto Douro;;;;;;;44529.61164;;;;VERDADEIRO;Universidade de Trás-os-Montes e Alto Douro;;F;;;x;;N;Universidade de Tras-os-Montes e Alto Douro
3a33c4c0-4eb3-4263-acb9-bcde207e234e;Escola Secundária Miguel Torga;;;;;;;44516.01152;;;;VERDADEIRO;;;;;x;;;N;
0d8b80fa-a29d-4ceb-a8cd-bce9c44f8f60;Universidade do Porto - Faculdade de Desporto;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
28255ee5-c177-4755-87a0-bd0087b3363b;Instituto Universitário Militar - Escola Naval;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
8c0d3e46-2c45-4e84-9ad5-bd2d64d426ba;CESPU - Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;;;;;;;44444.85111;;;;FALSO; Instituto Politécnico de Saúde do Norte;Escola Superior de Saúde do Vale do Ave;;;;;;N;
aaf3af50-f6a7-4a2d-830e-bf64b8e365d0;Instituto Politécnico do Porto - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Politecnico do Porto
454b8cf6-4c16-44cb-b051-bf8bcaa5c6c8;Instituto Politécnico de Lisboa - Escola Superior de Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Lisboa
d12b2090-4c3b-4778-a498-bfd0130fc69c;ISAVE - Instituto Superior de Saúde;;;;;;;44444.85111;;;;FALSO;Instituto Superior de Saúde;;;;;x;;N;
880623ab-8f4b-4274-baa4-c063783cc230;asdada;;;;;;;44444.85111;;;;VERDADEIRO;;;;x;;;;N;
ea6f811d-b170-47f7-9023-c0a3dd8f9167;Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Tomar
40c04ba2-00ce-4d43-a13c-c18df47d8487;Universidade de Lisboa - Instituto de Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
d880e9ff-92e5-406a-b460-c19906fb1ad1;Universidade do Porto - Faculdade de Letras;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
8519eb36-96c7-4fdd-bde1-c1e14363df4a;Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
3cd4fa68-e328-44ef-b304-c246679617f1;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Castelo Branco
a0726161-bc32-465f-a4c2-c287978f3626;asda;;;;;;;44444.85111;;;;VERDADEIRO;;;;x;;;;N;Asia University
b570e616-9c65-4224-a22d-c2c5d70f60db;Instituto Politécnico tomar;;;;;;;44484.63459;;;;VERDADEIRO;Instituto Politécnico de Tomar;;F;;;;;N;Instituto Politécnico de Tomar
42cebc1e-1292-42e7-9700-c3609f3b7df3;Universidade de Lisboa - Faculdade de Letras;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
652c9805-3866-4eb8-923e-c363aaa00f7c;Instituto Politécnico de Portalegre - Escola Superior de Tecnologia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Portalegre
8c264561-0d29-41c1-aa8a-c39e331982b2;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Lisboa
066bbaea-b1b7-43a9-8dd2-c4066b25375d;Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Santarém
2629b597-4c47-4f31-a2c5-c43e18c278dc;UNIAESO - Barros Melo;;;;;;;44453.37117;;;;VERDADEIRO;Centro Universitário AESO Barros Melo;;F;;;x;;N;
b5ee12de-2ed7-487f-92ad-c5123e34ed8d;Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico do Cávado e do Ave
5afd2ba0-2be7-4979-9ed1-c538e4be25b8;Instituto de Estudos Superiores Financeiros e Fiscais;;;;;;;44487.62841;;;;VERDADEIRO;;;F;;;;;N;
d994459c-015f-418a-8127-c5e8b5958163;Universidade de Évora - Escola Superior de Enfermagem de São João de Deus;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade de Evora
e5889ce5-34cc-4b80-b136-c6289e42c9ec;Escola Secundária D. Dinis;;;;;;;44524.79324;;;;VERDADEIRO;;;;;x;;;N;
8f70e87a-4b21-4e5c-bcda-c646bea43303;Instituto Politécnico de Setúbal - Escola Superior de Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Setúbal
ac72afb7-c448-4e64-b147-c85608a2f028;EPED;;;;;;;44514.84504;;;;VERDADEIRO;Escola Profissional de Educação para o Desenvolvimento;;;;x;;;N;
189b546c-a03f-4c97-b0f2-c88f0cc95fa8;Instituto Politécnico do Porto - Escola Superior de Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Politecnico do Porto
7fa8d208-5ab8-4a04-ba55-c8cfa6b4437a;Escola Superior de Saúde Egas Moniz;;;;;;;44444.85111;;;;FALSO;;;;;x;;;N;
cfd67c1c-ef3d-4944-95ea-cafdd531eac3;UFRGS;;;;;;;44444.85111;;;;FALSO;Universidade Federal do Rio Grande do Sul;;;;;;;N;
d9585e30-7275-48d6-bd7a-cb006db40986;Universidade da maia;;;;;;;44524.68039;;;;VERDADEIRO;Instituto Universitário da Maia;;F;;;;;N;
8af3f9dd-8ce2-43e4-9316-cbeaf1c1c7e7;ISCTE - Instituto Universitário de Lisboa;;;;;;;44444.85111;;;;FALSO;Instituto Universitário de Lisboa;;;;;;;N;ISCTE - Instituto Universitário de Lisboa
e9a5e7e2-5ea7-4146-b949-cc082e16499c;IE Business School;;;;;;;44483.90425;;;;VERDADEIRO;;;F;;;;;N;IE University
68f57e84-f6cc-4fab-a800-cc16d76cf5ce;Escola Superior de Saúde do Alcoitão;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
57b182d6-fe53-4345-ac45-ccb6dac8bbee;Universidade Católica Portuguesa - Faculdade de Teologia;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
e0da7fb0-2ebf-40f8-bfaf-ccdd68171833;Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico da Guarda
b82f8345-f53a-4ed1-8c50-cd4bc9a7743a;Universidade Lusíada - Norte - Porto;;;;;;;44444.85111;;;;FALSO;;;;;;x;x;N;Universidade Lusiada
c0a3d398-d9bd-4a6b-9978-cdc8800d28f6;Escola Básica E secundária Ribeiro Sanches;;;;;;;44512.72111;;;;VERDADEIRO;;;;;x;;;N;
2cf55041-30ac-41ca-8220-cdd0998a6aee;Universidade do Sul de Santa Catarina;;;;;;;44452.80541;;;;VERDADEIRO;;;;x;;;;Y;Universidade do Sul de Santa Catarina
b24b0e30-6381-46b8-8756-ce1438b90373;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Bragança
1e3fed5b-0c29-4c8b-a663-ce6febe65c73;FFUL;;;;;;;44454.95803;;;;VERDADEIRO;Universidade de Lisboa;Faculdade de Farmácia;F;;;;;N;
e5e2c8d7-5ef3-4f46-b555-cec95fdbed96;Universidade de Lisboa - Faculdade de Psicologia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
248cfb53-6236-4b6a-8e1c-cf2f2674322e;Universidade de Aveiro - Escola Superior de Saúde de Aveiro;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Aveiro
f83a4384-dcf9-43ec-8b91-cfe5dc1adaaa;Universidade dos Açores - Faculdade de Ciências Sociais e Humanas;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade dos Acores
31e572aa-bc0b-41ce-8425-d0add4e88b0b;Instituto Politécnico de Viana do Castelo - Escola Superior Agrária;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Viana do Castelo
63c1e7cb-9d03-4a41-8794-d0b53d40212d;Escola Secundária Emídio Navarro, Almada;;;;;;;44521.89364;;;;VERDADEIRO;;;;;x;;;N;
23db6208-bafe-4a63-b981-d0bf4f3083ea;Universidade aberta;;;;;;;44515.70591;;;;VERDADEIRO;Universidade Aberta Lisboa;;F;;;;;N;Universidade Aberta Lisboa
9791475d-4655-441e-ba97-d0c289ccd7ed;Centro Universitário da FEI;;;;;;;44455.83998;;;;VERDADEIRO;Centro Universitário da Fundação Educacional Inaciana;;F;;;;;N;
487eb0de-7b3e-45d3-972f-d16344dd96aa;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
bf4dab5d-6289-4bfb-94b9-d1bf24d8264a;Akademia Leona Kozminskiego - Kozminski University;;;;;;;44521.6207;;;;VERDADEIRO;Kozminski University;Akademia Leona Kozminskiego;F;;;;;N;
f72c8b66-2622-4464-9b61-d2119410cf1b;Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Aveiro
205d151d-f268-4b63-8d3d-d23b01d4a28c;colégio de gaia;;;;;;;44528.87284;;;;VERDADEIRO;;;;x;;;;N;
6b6c4d8d-7c0a-4c54-a018-d4024db34244;Escola Superior de Enfermagem do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;Universidade do Porto
e406af62-90c0-4f65-ab6c-d567b9e7507a;GlobalNet;;;;;;;44515.81108;;;;VERDADEIRO;;;;;x;;;N;Global University
aecc083e-2488-4cbf-bf1f-d6b56704e685;Escola Secundária do Forte da Casa;;;;;;;44515.71898;;;;VERDADEIRO;;;;;x;;;N;
269b8085-6442-4fdb-8167-d7013b53a98b;CEFAD;;;;;;;44525.6302;;;;VERDADEIRO;;;;;x;;;N;
fd12a6ca-b321-4db8-93fd-d76d1381cf31;Universidade do Porto - Faculdade de Direito;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
4b827195-131e-436e-8c16-d80b89ae1536;Instituto Federal de Minas Gerais;;;;;;;44444.85111;;;;FALSO;Universidade Federal de Minas Gerais;;;;;;;N;Universidade Federal de Minas Gerais
e5705770-19a4-441d-952e-d825a895b932;Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
9568431b-9d45-4b36-9c14-d8cf6f607bb0;CETEC UCS;;;;;;;44453.72642;;;;VERDADEIRO;Escola de Ensino Médio e Técnico;;;;x;;;N;
c8dbb07a-2f6e-4fde-8deb-da10a354551a;Instituto Superior de Ciências  Sociais e Políticas;;;;;;;44496.5359;;;;VERDADEIRO;Universidade de Lisboa;Instituto Superior de Ciências Sociais e Políticas;F;;;;;N;
6ddc8bdb-0b0d-4d32-8e77-da199f851671;Escola Universitária Vasco da Gama;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
408a3237-9dd7-4b0c-91f7-da433616480d;Universidade do Algarve - Faculdade de Ciências e Tecnologia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
42ac0fbe-b670-4871-888c-db57a9a3b6d3;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Leiria
7b518d97-cb07-4e76-8e10-dba0f317347d;Universidade Católica Portuguesa - Escola Superior Politécnica de Saúde (Lisboa);;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
0cf9afb3-ea30-4c67-b4ac-dbe127b8e81a;UniCesumar;;;;;;;44444.85111;;;;FALSO;Universidade Cesumar;;;;;;;N;
2e0804ff-cd5d-4058-8790-dc9ee5829dd4;Universidade Federal de São Paulo;;;;;;;44508.77808;;;;VERDADEIRO;;;F;;;;;Y;Universidade Federal de São Paulo
92e28a58-9bac-415a-83c0-dce38872c20e;Universidade de Lisboa - ISEG;;;;;;;44488.67898;;;;VERDADEIRO;Universidade de Lisboa;Instituto Superior de Economia e Gestão;F;;;;;Y;Universidade de Lisboa
c4b8c934-a8e9-4964-8dfb-dd4eb4489293;Escola Europeia de Ensino Profissional;;;;;;;44523.8002;;;;VERDADEIRO;;;;;x;;;N;
2cb33082-0ef5-4b93-b503-dd4ff69c2566;Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Viana do Castelo
a2ba9cf3-0e7d-4731-9e59-dd92bcac7c3e;Atlântica - Esc. Univ. de Ciências Empresariais, Saúde, Tecnologias e Engenharia;;;;;;;44444.85111;;;;FALSO;Universidade Atlântica;;;;;x;;N;Universidade Atlântica
